query_id,doc_id,block_id,query_source,overlap,overlap_group
28,375,375_b000,cisi,0.3333333333333333,partial
28,890,890_b000,cisi,0.0,none
28,635,635_b000,cisi,0.16666666666666666,partial
28,252,252_b000,cisi,0.16666666666666666,partial
29,1280,1280_b000,cisi,0.0,none
29,257,257_b000,cisi,0.2,partial
29,643,643_b000,cisi,0.2,partial
29,517,517_b000,cisi,0.2,partial
29,649,649_b000,cisi,0.2,partial
29,650,650_b000,cisi,0.0,none
29,1419,1419_b000,cisi,0.4,partial
29,1421,1421_b000,cisi,0.2,partial
29,527,527_b000,cisi,0.0,none
29,531,531_b000,cisi,0.4,partial
29,660,660_b000,cisi,0.2,partial
29,661,661_b000,cisi,0.0,none
29,156,156_b000,cisi,0.0,none
29,159,159_b000,cisi,0.0,none
29,671,671_b000,cisi,0.0,none
29,673,673_b000,cisi,0.2,partial
29,34,34_b000,cisi,0.2,partial
29,674,674_b000,cisi,0.0,none
29,807,807_b000,cisi,0.4,partial
29,680,680_b000,cisi,0.4,partial
29,175,175_b000,cisi,0.2,partial
29,176,176_b000,cisi,0.0,none
29,315,315_b000,cisi,0.0,none
29,699,699_b000,cisi,0.0,none
29,700,700_b000,cisi,0.2,partial
29,446,446_b000,cisi,0.2,partial
29,830,830_b000,cisi,0.2,partial
29,704,704_b000,cisi,0.0,none
29,65,65_b000,cisi,0.2,partial
29,194,194_b000,cisi,0.2,partial
29,195,195_b000,cisi,0.0,none
29,68,68_b000,cisi,0.0,none
29,709,709_b000,cisi,0.0,none
29,71,71_b000,cisi,0.2,partial
29,72,72_b000,cisi,0.2,partial
29,713,713_b000,cisi,0.2,partial
29,715,715_b000,cisi,0.4,partial
29,77,77_b000,cisi,0.2,partial
29,78,78_b000,cisi,0.0,none
29,79,79_b000,cisi,0.0,none
29,212,212_b000,cisi,0.2,partial
29,90,90_b000,cisi,0.0,none
29,493,493_b000,cisi,0.2,partial
29,499,499_b000,cisi,0.2,partial
29,117,117_b000,cisi,0.4,partial
29,503,503_b000,cisi,0.2,partial
29,1144,1144_b000,cisi,0.4,partial
29,377,377_b000,cisi,0.2,partial
30,2,2_b002,cisi,0.5,partial
30,10,10_b002,cisi,0.25,partial
30,15,15_b000,cisi,0.25,partial
30,1055,1055_b002,cisi,0.75,partial
30,37,37_b000,cisi,0.25,partial
30,573,573_b000,cisi,0.25,partial
30,1085,1085_b000,cisi,0.0,none
30,63,63_b000,cisi,0.25,partial
30,1086,1086_b000,cisi,0.0,none
30,1090,1090_b000,cisi,0.0,none
30,580,580_b000,cisi,0.5,partial
30,1097,1097_b000,cisi,0.5,partial
30,587,587_b000,cisi,0.25,partial
30,76,76_b000,cisi,0.25,partial
30,77,77_b000,cisi,0.0,none
30,588,588_b000,cisi,0.5,partial
30,1108,1108_b000,cisi,0.5,partial
30,1109,1109_b000,cisi,0.75,partial
30,87,87_b000,cisi,0.25,partial
30,89,89_b000,cisi,0.0,none
30,1113,1113_b000,cisi,0.25,partial
30,1114,1114_b000,cisi,0.75,partial
30,1115,1115_b000,cisi,0.25,partial
30,605,605_b000,cisi,0.0,none
30,97,97_b000,cisi,0.5,partial
30,1122,1122_b000,cisi,0.25,partial
30,611,611_b000,cisi,0.5,partial
30,1123,1123_b000,cisi,0.25,partial
30,613,613_b000,cisi,0.25,partial
30,102,102_b000,cisi,0.0,none
30,614,614_b000,cisi,0.25,partial
30,616,616_b000,cisi,0.25,partial
30,618,618_b000,cisi,0.5,partial
30,622,622_b000,cisi,0.5,partial
30,111,111_b000,cisi,0.25,partial
30,112,112_b000,cisi,1.0,full
30,632,632_b000,cisi,0.0,none
30,121,121_b000,cisi,0.5,partial
30,635,635_b000,cisi,0.25,partial
30,638,638_b000,cisi,0.25,partial
30,1155,1155_b000,cisi,0.25,partial
30,1156,1156_b000,cisi,0.5,partial
30,1157,1157_b000,cisi,0.25,partial
30,1161,1161_b000,cisi,0.25,partial
30,138,138_b001,cisi,0.5,partial
30,1167,1167_b000,cisi,0.5,partial
30,656,656_b000,cisi,0.25,partial
30,1168,1168_b000,cisi,0.25,partial
30,1172,1172_b000,cisi,0.25,partial
30,1173,1173_b000,cisi,0.25,partial
30,1176,1176_b000,cisi,0.0,none
30,1182,1182_b000,cisi,0.25,partial
30,166,166_b000,cisi,0.25,partial
30,167,167_b000,cisi,0.0,none
30,1190,1190_b000,cisi,0.25,partial
30,1191,1191_b000,cisi,0.25,partial
30,685,685_b000,cisi,0.0,none
30,686,686_b000,cisi,0.25,partial
30,691,691_b000,cisi,0.25,partial
30,1209,1209_b000,cisi,0.5,partial
30,1210,1210_b000,cisi,0.25,partial
30,721,721_b000,cisi,0.25,partial
30,724,724_b000,cisi,0.0,none
30,213,213_b000,cisi,0.5,partial
30,725,725_b000,cisi,0.0,none
30,215,215_b000,cisi,0.0,none
30,1241,1241_b000,cisi,0.5,partial
30,219,219_b000,cisi,0.25,partial
30,225,225_b000,cisi,0.5,partial
30,741,741_b000,cisi,0.0,none
30,1254,1254_b000,cisi,0.0,none
30,744,744_b000,cisi,0.25,partial
30,234,234_b000,cisi,0.0,none
30,747,747_b000,cisi,0.0,none
30,748,748_b000,cisi,0.25,partial
30,1260,1260_b000,cisi,0.25,partial
30,750,750_b000,cisi,0.0,none
30,751,751_b000,cisi,0.0,none
30,756,756_b000,cisi,0.25,partial
30,757,757_b000,cisi,0.25,partial
30,1269,1269_b000,cisi,0.0,none
30,759,759_b000,cisi,0.25,partial
30,1274,1274_b000,cisi,0.0,none
30,764,764_b000,cisi,0.25,partial
30,765,765_b000,cisi,0.25,partial
30,766,766_b000,cisi,0.0,none
30,767,767_b000,cisi,0.0,none
30,255,255_b000,cisi,0.25,partial
30,1276,1276_b000,cisi,0.25,partial
30,770,770_b000,cisi,0.5,partial
30,1278,1278_b000,cisi,0.0,none
30,1279,1279_b000,cisi,0.0,none
30,1284,1284_b000,cisi,0.5,partial
30,1285,1285_b000,cisi,0.0,none
30,775,775_b000,cisi,0.0,none
30,1286,1286_b000,cisi,0.0,none
30,777,777_b000,cisi,0.25,partial
30,778,778_b000,cisi,0.25,partial
30,1287,1287_b000,cisi,0.0,none
30,1289,1289_b000,cisi,0.25,partial
30,1290,1290_b000,cisi,0.25,partial
30,782,782_b000,cisi,0.25,partial
30,784,784_b000,cisi,0.0,none
30,786,786_b000,cisi,0.25,partial
30,787,787_b000,cisi,0.0,none
30,788,788_b000,cisi,0.25,partial
30,789,789_b000,cisi,0.0,none
30,1301,1301_b000,cisi,0.25,partial
30,791,791_b000,cisi,0.0,none
30,1304,1304_b000,cisi,0.0,none
30,793,793_b000,cisi,0.0,none
30,794,794_b000,cisi,0.0,none
30,800,800_b000,cisi,0.0,none
30,1313,1313_b000,cisi,0.0,none
30,804,804_b000,cisi,0.25,partial
30,1319,1319_b000,cisi,0.0,none
30,808,808_b000,cisi,0.0,none
30,821,821_b000,cisi,0.75,partial
30,311,311_b000,cisi,0.5,partial
30,1335,1335_b003,cisi,0.25,partial
30,831,831_b000,cisi,0.25,partial
30,323,323_b000,cisi,0.25,partial
30,1350,1350_b000,cisi,0.5,partial
30,341,341_b000,cisi,0.5,partial
30,1369,1369_b000,cisi,0.25,partial
30,362,362_b000,cisi,0.25,partial
30,379,379_b000,cisi,0.5,partial
30,1418,1418_b000,cisi,0.25,partial
30,1428,1428_b000,cisi,0.25,partial
30,1432,1432_b000,cisi,0.5,partial
30,1444,1444_b000,cisi,0.0,none
30,1451,1451_b000,cisi,0.0,none
30,953,953_b000,cisi,0.0,none
30,958,958_b000,cisi,0.25,partial
31,131,131_b000,cisi,0.5,partial
31,133,133_b000,cisi,0.25,partial
31,773,773_b000,cisi,0.25,partial
31,775,775_b000,cisi,0.0,none
31,1296,1296_b000,cisi,0.25,partial
31,145,145_b000,cisi,0.25,partial
31,1299,1299_b000,cisi,0.25,partial
31,150,150_b000,cisi,0.25,partial
31,535,535_b000,cisi,1.0,full
31,1303,1303_b000,cisi,0.25,partial
31,156,156_b000,cisi,0.25,partial
31,1180,1180_b000,cisi,0.5,partial
31,670,670_b000,cisi,0.5,partial
31,1436,1436_b000,cisi,0.25,partial
31,674,674_b000,cisi,0.5,partial
31,681,681_b000,cisi,0.25,partial
31,682,682_b000,cisi,0.25,partial
31,683,683_b000,cisi,0.25,partial
31,687,687_b001,cisi,0.5,partial
31,689,689_b000,cisi,0.0,none
31,690,690_b000,cisi,0.5,partial
31,692,692_b000,cisi,0.5,partial
31,820,820_b000,cisi,0.5,partial
31,1460,1460_b000,cisi,0.5,partial
31,695,695_b000,cisi,0.25,partial
31,1080,1080_b000,cisi,0.5,partial
31,569,569_b000,cisi,0.0,none
31,1207,1207_b000,cisi,0.25,partial
31,1208,1208_b000,cisi,0.25,partial
31,702,702_b000,cisi,0.0,none
31,703,703_b000,cisi,0.5,partial
31,576,576_b000,cisi,0.0,none
31,707,707_b000,cisi,0.25,partial
31,709,709_b000,cisi,0.0,none
31,710,710_b000,cisi,0.0,none
31,460,460_b000,cisi,0.25,partial
31,465,465_b000,cisi,0.25,partial
31,1112,1112_b000,cisi,0.25,partial
31,473,473_b000,cisi,0.5,partial
31,1370,1370_b000,cisi,0.75,partial
31,375,375_b000,cisi,0.5,partial
31,95,95_b000,cisi,0.5,partial
31,1121,1121_b000,cisi,0.5,partial
31,482,482_b000,cisi,0.25,partial
31,1124,1124_b000,cisi,0.5,partial
31,485,485_b000,cisi,0.0,none
31,614,614_b000,cisi,0.0,none
31,741,741_b000,cisi,0.0,none
31,635,635_b000,cisi,0.0,none
31,742,742_b000,cisi,0.25,partial
31,743,743_b000,cisi,0.25,partial
31,744,744_b000,cisi,0.0,none
31,1126,1126_b000,cisi,0.25,partial
31,1256,1256_b000,cisi,0.5,partial
31,1264,1264_b000,cisi,0.25,partial
31,116,116_b000,cisi,0.0,none
31,503,503_b000,cisi,0.0,none
31,889,889_b000,cisi,0.5,partial
31,379,379_b000,cisi,0.25,partial
31,638,638_b000,cisi,0.0,none
31,763,763_b000,cisi,0.25,partial
32,11,11_b001,cisi,0.08333333333333333,partial
32,17,17_b004,cisi,0.25,partial
32,1042,1042_b000,cisi,0.16666666666666666,partial
32,1043,1043_b000,cisi,0.0,none
32,35,35_b000,cisi,0.0,none
32,36,36_b000,cisi,0.0,none
32,548,548_b000,cisi,0.0,none
32,1079,1079_b000,cisi,0.08333333333333333,partial
32,56,56_b000,cisi,0.0,none
32,593,593_b000,cisi,0.25,partial
32,597,597_b000,cisi,0.08333333333333333,partial
32,92,92_b000,cisi,0.08333333333333333,partial
32,660,660_b000,cisi,0.16666666666666666,partial
32,664,664_b000,cisi,0.25,partial
32,1193,1193_b000,cisi,0.16666666666666666,partial
32,1196,1196_b000,cisi,0.25,partial
32,1197,1197_b000,cisi,0.08333333333333333,partial
32,1198,1198_b000,cisi,0.0,none
32,178,178_b000,cisi,0.08333333333333333,partial
32,192,192_b000,cisi,0.16666666666666666,partial
32,193,193_b000,cisi,0.0,none
32,195,195_b000,cisi,0.25,partial
32,196,196_b000,cisi,0.08333333333333333,partial
32,200,200_b000,cisi,0.25,partial
32,201,201_b000,cisi,0.16666666666666666,partial
32,1229,1229_b000,cisi,0.08333333333333333,partial
32,1230,1230_b000,cisi,0.3333333333333333,partial
32,722,722_b000,cisi,0.16666666666666666,partial
32,212,212_b000,cisi,0.16666666666666666,partial
32,724,724_b000,cisi,0.16666666666666666,partial
32,726,726_b000,cisi,0.08333333333333333,partial
32,728,728_b000,cisi,0.0,none
32,219,219_b000,cisi,0.08333333333333333,partial
32,734,734_b000,cisi,0.0,none
32,1248,1248_b004,cisi,0.16666666666666666,partial
32,1252,1252_b000,cisi,0.08333333333333333,partial
32,1264,1264_b000,cisi,0.08333333333333333,partial
32,243,243_b000,cisi,0.0,none
32,244,244_b000,cisi,0.16666666666666666,partial
32,246,246_b000,cisi,0.25,partial
32,248,248_b000,cisi,0.16666666666666666,partial
32,250,250_b000,cisi,0.16666666666666666,partial
32,1280,1280_b000,cisi,0.16666666666666666,partial
32,257,257_b000,cisi,0.16666666666666666,partial
32,258,258_b000,cisi,0.16666666666666666,partial
32,259,259_b000,cisi,0.25,partial
32,262,262_b000,cisi,0.16666666666666666,partial
32,267,267_b000,cisi,0.16666666666666666,partial
32,269,269_b000,cisi,0.25,partial
32,277,277_b000,cisi,0.0,none
32,287,287_b000,cisi,0.16666666666666666,partial
32,289,289_b000,cisi,0.0,none
32,291,291_b000,cisi,0.08333333333333333,partial
32,294,294_b000,cisi,0.08333333333333333,partial
32,299,299_b000,cisi,0.08333333333333333,partial
32,307,307_b000,cisi,0.25,partial
32,314,314_b000,cisi,0.16666666666666666,partial
32,323,323_b000,cisi,0.16666666666666666,partial
32,836,836_b000,cisi,0.08333333333333333,partial
32,326,326_b000,cisi,0.0,none
32,1351,1351_b000,cisi,0.16666666666666666,partial
32,331,331_b000,cisi,0.25,partial
32,333,333_b000,cisi,0.25,partial
32,1358,1358_b000,cisi,0.08333333333333333,partial
32,336,336_b000,cisi,0.08333333333333333,partial
32,848,848_b000,cisi,0.25,partial
32,850,850_b000,cisi,0.08333333333333333,partial
32,338,338_b000,cisi,0.25,partial
32,849,849_b000,cisi,0.3333333333333333,partial
32,854,854_b000,cisi,0.16666666666666666,partial
32,1366,1366_b000,cisi,0.08333333333333333,partial
32,856,856_b000,cisi,0.16666666666666666,partial
32,1367,1367_b000,cisi,0.0,none
32,858,858_b000,cisi,0.0,none
32,1368,1368_b000,cisi,0.0,none
32,348,348_b000,cisi,0.16666666666666666,partial
32,861,861_b000,cisi,0.0,none
32,1371,1371_b000,cisi,0.0,none
32,863,863_b000,cisi,0.0,none
32,1372,1372_b000,cisi,0.0,none
32,1375,1375_b000,cisi,0.16666666666666666,partial
32,1376,1376_b000,cisi,0.08333333333333333,partial
32,1377,1377_b000,cisi,0.08333333333333333,partial
32,872,872_b000,cisi,0.0,none
32,874,874_b000,cisi,0.08333333333333333,partial
32,875,875_b000,cisi,0.0,none
32,880,880_b000,cisi,0.08333333333333333,partial
32,884,884_b000,cisi,0.16666666666666666,partial
32,885,885_b000,cisi,0.0,none
32,374,374_b000,cisi,0.0,none
32,375,375_b000,cisi,0.16666666666666666,partial
32,887,887_b000,cisi,0.0,none
32,886,886_b000,cisi,0.16666666666666666,partial
32,1410,1410_b000,cisi,0.16666666666666666,partial
32,388,388_b000,cisi,0.3333333333333333,partial
32,1415,1415_b000,cisi,0.0,none
32,1418,1418_b000,cisi,0.3333333333333333,partial
32,916,916_b000,cisi,0.25,partial
32,917,917_b000,cisi,0.08333333333333333,partial
32,406,406_b000,cisi,0.25,partial
32,408,408_b000,cisi,0.25,partial
32,409,409_b000,cisi,0.25,partial
32,410,410_b000,cisi,0.08333333333333333,partial
32,921,921_b000,cisi,0.08333333333333333,partial
32,922,922_b000,cisi,0.16666666666666666,partial
32,925,925_b000,cisi,0.16666666666666666,partial
32,1445,1445_b000,cisi,0.16666666666666666,partial
32,941,941_b000,cisi,0.16666666666666666,partial
32,947,947_b000,cisi,0.16666666666666666,partial
32,955,955_b000,cisi,0.08333333333333333,partial
32,963,963_b000,cisi,0.08333333333333333,partial
32,970,970_b000,cisi,0.16666666666666666,partial
32,979,979_b000,cisi,0.16666666666666666,partial
32,990,990_b000,cisi,0.08333333333333333,partial
32,997,997_b000,cisi,0.08333333333333333,partial
32,998,998_b000,cisi,0.08333333333333333,partial
32,1012,1012_b000,cisi,0.08333333333333333,partial
33,1410,1410_b000,cisi,0.375,partial
33,1171,1171_b000,cisi,0.5,partial
33,1303,1303_b000,cisi,0.125,partial
33,169,169_b000,cisi,0.125,partial
33,1198,1198_b000,cisi,0.125,partial
33,947,947_b000,cisi,0.25,partial
33,980,980_b000,cisi,0.125,partial
33,854,854_b000,cisi,0.0,none
33,1367,1367_b000,cisi,0.375,partial
33,1121,1121_b000,cisi,0.25,partial
33,1377,1377_b000,cisi,0.25,partial
33,997,997_b000,cisi,0.125,partial
33,122,122_b000,cisi,0.125,partial
33,1011,1011_b000,cisi,0.25,partial
33,885,885_b000,cisi,0.125,partial
33,1013,1013_b000,cisi,0.25,partial
33,375,375_b000,cisi,0.375,partial
33,376,376_b001,cisi,0.375,partial
33,1146,1146_b000,cisi,0.125,partial
33,123,123_b000,cisi,0.625,partial
34,522,522_b000,cisi,0.5,partial
34,530,530_b000,cisi,0.0,none
34,668,668_b000,cisi,0.3333333333333333,partial
34,669,669_b000,cisi,0.0,none
34,670,670_b000,cisi,0.3333333333333333,partial
34,159,159_b000,cisi,0.0,none
34,671,671_b000,cisi,0.0,none
34,673,673_b000,cisi,0.3333333333333333,partial
34,34,34_b000,cisi,0.5,partial
34,677,677_b000,cisi,0.3333333333333333,partial
34,678,678_b000,cisi,0.16666666666666666,partial
34,679,679_b000,cisi,0.16666666666666666,partial
34,681,681_b000,cisi,0.0,none
34,44,44_b000,cisi,0.3333333333333333,partial
34,687,687_b000,cisi,0.16666666666666666,partial
34,689,689_b000,cisi,0.16666666666666666,partial
34,434,434_b000,cisi,0.16666666666666666,partial
34,53,53_b000,cisi,0.16666666666666666,partial
34,694,694_b001,cisi,0.16666666666666666,partial
34,57,57_b000,cisi,0.0,none
34,697,697_b000,cisi,0.3333333333333333,partial
34,699,699_b000,cisi,0.0,none
34,700,700_b000,cisi,0.16666666666666666,partial
34,830,830_b000,cisi,0.3333333333333333,partial
34,320,320_b000,cisi,0.0,none
34,704,704_b000,cisi,0.0,none
34,706,706_b000,cisi,0.16666666666666666,partial
34,68,68_b000,cisi,0.0,none
34,708,708_b000,cisi,0.0,none
34,709,709_b001,cisi,0.16666666666666666,partial
34,80,80_b000,cisi,0.16666666666666666,partial
34,600,600_b000,cisi,0.16666666666666666,partial
34,489,489_b000,cisi,0.16666666666666666,partial
34,493,493_b000,cisi,0.16666666666666666,partial
34,117,117_b000,cisi,0.5,partial
34,1144,1144_b000,cisi,0.16666666666666666,partial
34,377,377_b000,cisi,0.5,partial
34,123,123_b000,cisi,0.16666666666666666,partial
35,385,385_b000,cisi,0.42857142857142855,partial
35,130,130_b000,cisi,0.2857142857142857,partial
35,514,514_b000,cisi,0.2857142857142857,partial
35,1288,1288_b000,cisi,0.0,none
35,12,12_b000,cisi,0.14285714285714285,partial
35,527,527_b000,cisi,0.0,none
35,18,18_b000,cisi,0.5714285714285714,partial
35,402,402_b000,cisi,0.14285714285714285,partial
35,403,403_b000,cisi,0.14285714285714285,partial
35,404,404_b000,cisi,0.0,none
35,406,406_b000,cisi,0.14285714285714285,partial
35,537,537_b000,cisi,0.14285714285714285,partial
35,156,156_b000,cisi,0.2857142857142857,partial
35,286,286_b000,cisi,0.2857142857142857,partial
35,163,163_b000,cisi,0.14285714285714285,partial
35,547,547_b000,cisi,0.14285714285714285,partial
35,687,687_b001,cisi,0.14285714285714285,partial
35,178,178_b000,cisi,0.14285714285714285,partial
35,54,54_b000,cisi,0.14285714285714285,partial
35,694,694_b002,cisi,0.14285714285714285,partial
35,1080,1080_b001,cisi,0.2857142857142857,partial
35,1207,1207_b000,cisi,0.42857142857142855,partial
35,1208,1208_b000,cisi,0.2857142857142857,partial
35,707,707_b000,cisi,0.14285714285714285,partial
35,452,452_b000,cisi,0.14285714285714285,partial
35,837,837_b000,cisi,0.2857142857142857,partial
35,75,75_b000,cisi,0.0,none
35,1360,1360_b000,cisi,0.14285714285714285,partial
35,466,466_b000,cisi,0.14285714285714285,partial
35,978,978_b000,cisi,0.0,none
35,1143,1143_b000,cisi,0.2857142857142857,partial
35,730,730_b000,cisi,0.2857142857142857,partial
35,220,220_b000,cisi,0.2857142857142857,partial
35,92,92_b000,cisi,0.0,none
35,355,355_b000,cisi,0.14285714285714285,partial
35,619,619_b000,cisi,0.2857142857142857,partial
35,496,496_b000,cisi,0.14285714285714285,partial
35,1264,1264_b000,cisi,0.42857142857142855,partial
35,119,119_b000,cisi,0.2857142857142857,partial
35,376,376_b001,cisi,0.2857142857142857,partial
35,1145,1145_b001,cisi,0.42857142857142855,partial
35,1146,1146_b000,cisi,0.14285714285714285,partial
35,126,126_b002,cisi,0.2857142857142857,partial
37,1,1_b000,cisi,0.0,none
37,773,773_b000,cisi,0.09523809523809523,partial
37,1413,1413_b000,cisi,0.0,none
37,1414,1414_b000,cisi,0.14285714285714285,partial
37,1163,1163_b000,cisi,0.047619047619047616,partial
37,653,653_b000,cisi,0.14285714285714285,partial
37,781,781_b000,cisi,0.047619047619047616,partial
37,16,16_b002,cisi,0.047619047619047616,partial
37,1171,1171_b000,cisi,0.047619047619047616,partial
37,151,151_b002,cisi,0.14285714285714285,partial
37,30,30_b000,cisi,0.09523809523809523,partial
37,798,798_b000,cisi,0.14285714285714285,partial
37,34,34_b000,cisi,0.0,none
37,802,802_b000,cisi,0.0,none
37,38,38_b000,cisi,0.09523809523809523,partial
37,1448,1448_b000,cisi,0.09523809523809523,partial
37,809,809_b000,cisi,0.0,none
37,44,44_b000,cisi,0.09523809523809523,partial
37,1326,1326_b000,cisi,0.047619047619047616,partial
37,687,687_b001,cisi,0.047619047619047616,partial
37,688,688_b003,cisi,0.047619047619047616,partial
37,1073,1073_b000,cisi,0.14285714285714285,partial
37,51,51_b000,cisi,0.14285714285714285,partial
37,52,52_b000,cisi,0.09523809523809523,partial
37,53,53_b000,cisi,0.0,none
37,701,701_b000,cisi,0.0,none
37,194,194_b000,cisi,0.0,none
37,1091,1091_b000,cisi,0.09523809523809523,partial
37,69,69_b000,cisi,0.0,none
37,1222,1222_b000,cisi,0.047619047619047616,partial
37,71,71_b000,cisi,0.09523809523809523,partial
37,75,75_b000,cisi,0.0,none
37,79,79_b000,cisi,0.047619047619047616,partial
37,732,732_b000,cisi,0.09523809523809523,partial
37,989,989_b000,cisi,0.047619047619047616,partial
37,1118,1118_b000,cisi,0.047619047619047616,partial
37,1124,1124_b000,cisi,0.14285714285714285,partial
37,1131,1131_b000,cisi,0.0,none
37,1133,1133_b000,cisi,0.0,none
37,1144,1144_b002,cisi,0.14285714285714285,partial
39,896,896_b000,cisi,0.275,partial
39,1248,1248_b000,cisi,0.05,partial
39,323,323_b001,cisi,0.2,partial
39,387,387_b000,cisi,0.05,partial
39,6,6_b003,cisi,0.125,partial
39,839,839_b000,cisi,0.175,partial
39,141,141_b001,cisi,0.025,partial
39,14,14_b000,cisi,0.025,partial
39,1166,1166_b000,cisi,0.075,partial
39,272,272_b000,cisi,0.05,partial
39,881,881_b000,cisi,0.05,partial
39,114,114_b000,cisi,0.1,partial
39,371,371_b000,cisi,0.075,partial
39,22,22_b001,cisi,0.125,partial
39,598,598_b000,cisi,0.15,partial
39,1178,1178_b000,cisi,0.075,partial
39,93,93_b001,cisi,0.05,partial
39,1022,1022_b000,cisi,0.075,partial
41,34,34_b000,cisi,0.08333333333333333,partial
41,388,388_b000,cisi,0.16666666666666666,partial
41,966,966_b000,cisi,0.16666666666666666,partial
41,488,488_b000,cisi,0.125,partial
41,1066,1066_b001,cisi,0.125,partial
41,687,687_b000,cisi,0.041666666666666664,partial
41,1395,1395_b000,cisi,0.041666666666666664,partial
41,86,86_b000,cisi,0.0,none
41,825,825_b000,cisi,0.08333333333333333,partial
41,795,795_b000,cisi,0.125,partial
41,669,669_b000,cisi,0.0,none
42,640,640_b000,cisi,0.13636363636363635,partial
42,131,131_b000,cisi,0.22727272727272727,partial
42,1027,1027_b000,cisi,0.13636363636363635,partial
42,901,901_b000,cisi,0.18181818181818182,partial
42,1412,1412_b000,cisi,0.13636363636363635,partial
42,1035,1035_b000,cisi,0.045454545454545456,partial
42,400,400_b000,cisi,0.09090909090909091,partial
42,1169,1169_b000,cisi,0.09090909090909091,partial
42,917,917_b000,cisi,0.045454545454545456,partial
42,535,535_b000,cisi,0.045454545454545456,partial
42,1179,1179_b000,cisi,0.18181818181818182,partial
42,540,540_b000,cisi,0.09090909090909091,partial
42,29,29_b000,cisi,0.13636363636363635,partial
42,1053,1053_b000,cisi,0.13636363636363635,partial
42,1181,1181_b000,cisi,0.045454545454545456,partial
42,1309,1309_b000,cisi,0.13636363636363635,partial
42,291,291_b002,cisi,0.09090909090909091,partial
42,803,803_b000,cisi,0.09090909090909091,partial
42,421,421_b000,cisi,0.09090909090909091,partial
42,294,294_b000,cisi,0.13636363636363635,partial
42,1190,1190_b000,cisi,0.18181818181818182,partial
42,1191,1191_b000,cisi,0.13636363636363635,partial
42,553,553_b000,cisi,0.09090909090909091,partial
42,554,554_b000,cisi,0.22727272727272727,partial
42,174,174_b001,cisi,0.18181818181818182,partial
42,175,175_b000,cisi,0.18181818181818182,partial
42,432,432_b000,cisi,0.0,none
42,60,60_b000,cisi,0.13636363636363635,partial
42,454,454_b000,cisi,0.13636363636363635,partial
42,457,457_b000,cisi,0.09090909090909091,partial
42,459,459_b000,cisi,0.18181818181818182,partial
42,460,460_b000,cisi,0.2727272727272727,partial
42,461,461_b001,cisi,0.18181818181818182,partial
42,463,463_b000,cisi,0.09090909090909091,partial
42,724,724_b000,cisi,0.09090909090909091,partial
42,85,85_b000,cisi,0.045454545454545456,partial
42,469,469_b000,cisi,0.09090909090909091,partial
42,599,599_b000,cisi,0.045454545454545456,partial
42,345,345_b000,cisi,0.045454545454545456,partial
42,346,346_b000,cisi,0.045454545454545456,partial
42,92,92_b000,cisi,0.0,none
42,1248,1248_b000,cisi,0.09090909090909091,partial
42,359,359_b000,cisi,0.045454545454545456,partial
42,360,360_b000,cisi,0.09090909090909091,partial
42,363,363_b000,cisi,0.22727272727272727,partial
42,114,114_b000,cisi,0.18181818181818182,partial
42,505,505_b000,cisi,0.13636363636363635,partial
42,123,123_b000,cisi,0.3181818181818182,partial
42,1405,1405_b000,cisi,0.18181818181818182,partial
42,126,126_b001,cisi,0.13636363636363635,partial
43,128,128_b000,cisi,0.06896551724137931,partial
43,835,835_b000,cisi,0.10344827586206896,partial
43,867,867_b000,cisi,0.034482758620689655,partial
43,135,135_b001,cisi,0.13793103448275862,partial
43,175,175_b000,cisi,0.1724137931034483,partial
43,144,144_b000,cisi,0.06896551724137931,partial
43,114,114_b000,cisi,0.1724137931034483,partial
43,694,694_b002,cisi,0.10344827586206896,partial
43,567,567_b000,cisi,0.10344827586206896,partial
43,120,120_b000,cisi,0.10344827586206896,partial
43,157,157_b000,cisi,0.10344827586206896,partial
43,350,350_b000,cisi,0.13793103448275862,partial
43,511,511_b000,cisi,0.034482758620689655,partial
44,2,2_b000,cisi,0.1,partial
44,515,515_b000,cisi,0.1,partial
44,517,517_b000,cisi,0.15,partial
44,520,520_b000,cisi,0.15,partial
44,10,10_b002,cisi,0.1,partial
44,1223,1223_b000,cisi,0.1,partial
44,529,529_b000,cisi,0.1,partial
44,535,535_b000,cisi,0.05,partial
44,32,32_b000,cisi,0.05,partial
44,33,33_b000,cisi,0.1,partial
44,34,34_b000,cisi,0.1,partial
44,1060,1060_b000,cisi,0.1,partial
44,37,37_b000,cisi,0.1,partial
44,40,40_b000,cisi,0.15,partial
44,41,41_b000,cisi,0.2,partial
44,560,560_b000,cisi,0.1,partial
44,49,49_b000,cisi,0.0,none
44,1072,1072_b000,cisi,0.1,partial
44,1076,1076_b000,cisi,0.05,partial
44,1078,1078_b000,cisi,0.1,partial
44,1080,1080_b000,cisi,0.1,partial
44,63,63_b000,cisi,0.1,partial
44,1089,1089_b000,cisi,0.1,partial
44,1090,1090_b002,cisi,0.1,partial
44,580,580_b000,cisi,0.1,partial
44,582,582_b000,cisi,0.0,none
44,1099,1099_b000,cisi,0.1,partial
44,588,588_b000,cisi,0.15,partial
44,1109,1109_b000,cisi,0.1,partial
44,87,87_b000,cisi,0.05,partial
44,90,90_b001,cisi,0.05,partial
44,605,605_b000,cisi,0.15,partial
44,607,607_b001,cisi,0.05,partial
44,609,609_b000,cisi,0.0,none
